id,given_name,family_name,name,image,identifiers,sources,memberships
nrsr:person:1075,Tomáš,Valášek,Tomáš Valášek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1075&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1075""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1075""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1193,Igor,Válek,Igor Válek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1193&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1193""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1193""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:705,Jozef,Valocký,Jozef Valocký,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=705&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""705""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=705""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1135,Branislav,Vančo,Branislav Vančo,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1135&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1135""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1135""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:861,Richard,Vašečka,Richard Vašečka,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=861&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""861""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=861""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": ""2025-10-01""}, {""id"": ""nrsr:org:nezavisli"", ""name"": ""Nezávislí"", ""start_date"": ""2025-10-01"", ""end_date"": """"}]}"
nrsr:person:293,Ľubomír,Vážny,Ľubomír Vážny,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=293&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""293""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=293""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1141,Veronika,Veslárová,Veronika Veslárová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1141&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1141""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1141""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:991,Marián,Viskupič,Marián Viskupič,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=991&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""991""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=991""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:6"", ""name"": ""Klub Sloboda a Solidarita"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:6"", ""name"": ""Klub Sloboda a Solidarita"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1176,Erik,Vlček,Erik Vlček,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1176&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1176""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1176""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1019,Viliam,Zahorčák,Viliam Zahorčák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1019&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1019""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1019""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:691,Peter,Žiga,Peter Žiga,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=691&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""691""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=691""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1181,Jozef,Hajko,Jozef Hajko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1181&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1181""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1181""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2026-04-15""}], ""groups"": [{""id"": ""nrsr:org:club:2"", ""name"": ""Klub KDH"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1185,Martin,Šmilňák,Martin Šmilňák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1185&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1185""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1185""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2026-01-30""}], ""groups"": [{""id"": ""nrsr:org:club:2"", ""name"": ""Klub KDH"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:732,Jana,Vaľová,Jana Vaľová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=732&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""732""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=732""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-11-20""}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1197,Peter,Slyško,Peter Slyško,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1197&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1197""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1197""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-11-19""}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1137,Viera,Kalmárová,Viera Kalmárová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1137&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1137""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1137""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-09-02""}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:147,Anna,Záborská,Anna Záborská,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=147&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""147""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=147""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-08-20""}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1175,Radomír,Šalitroš,Radomír Šalitroš,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1175&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1175""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1175""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-03-22""}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1201,Samuel,Migaľ,Samuel Migaľ,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1201&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1201""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1201""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-03-19""}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1148,Rudolf,Huliak,Rudolf Huliak,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1148&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1148""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1148""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-03-05""}], ""groups"": [{""id"": ""nrsr:org:club:7"", ""name"": ""Klub Slovenská národná strana"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1168,Zuzana,Dolinková,Zuzana Dolinková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1168&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1168""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1168""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-10-10""}]}"
nrsr:person:767,Richard,Sulík,Richard Sulík,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=767&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""767""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=767""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-09-06""}], ""groups"": [{""id"": ""nrsr:org:club:6"", ""name"": ""Klub Sloboda a Solidarita"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:885,Ľuboš,Blaha,Ľuboš Blaha,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=885&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""885""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=885""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-07-12""}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1153,Erik,Kaliňák,Erik Kaliňák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1153&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1153""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1153""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-07-12""}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:238,Juraj,Blanár,Juraj Blanár,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=238&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""238""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=238""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1164,Tomáš,Drucker,Tomáš Drucker,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1164&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1164""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1164""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:40,Robert,Fico,Robert Fico,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=40&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""40""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=40""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1155,Juraj,Gedra,Juraj Gedra,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1155&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1155""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1155""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1136,Tomáš,Hellebrandt,Tomáš Hellebrandt,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1136&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1136""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1136""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-01-31""}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:790,Igor,Choma,Igor Choma,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=790&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""790""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=790""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1165,Michal,Kaliňák,Michal Kaliňák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1165&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1165""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1165""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:271,Robert,Kaliňák,Robert Kaliňák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=271&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""271""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=271""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:880,Ladislav,Kamenický,Ladislav Kamenický,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=880&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""880""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=880""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1034,Filip,Kuffa,Filip Kuffa,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1034&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1034""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1034""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:858,Štefan,Kuffa,Štefan Kuffa,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=858&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""858""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=858""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1166,Dr.,Kurilovská,Dr. Kurilovská,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1166&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1166""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1166""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1157,Igor,Melicher,Igor Melicher,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1157&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1157""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1157""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1174,Michal,Moško,Michal Moško,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1174&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1174""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1174""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-02-28""}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:974,Martin,Nemky,Martin Nemky,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=974&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""974""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=974""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-01-31""}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1138,Martin,Pekár,Martin Pekár,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1138&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1138""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1138""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2023-11-29""}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:682,Peter,Pellegrini,Peter Pellegrini,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=682&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""682""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=682""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2024-02-28""}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:941,Denisa,Saková,Denisa Saková,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=941&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""941""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=941""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:1162,Jozef,Smatana,Jozef Smatana,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1162&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1162""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1162""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:877,Boris,Susko,Boris Susko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=877&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""877""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=877""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
