person_id,name,given_names,family_names,group,candidate_list,constituency,dim1,dim2,dim3,weight,included
nrsr:person:1008,Ján Ferenčák,Ján,Ferenčák,Klub HLAS - sociálna demokracia,,,-0.6735862005572729,-0.43742779146009675,0.04565449184418611,0.8485379345100252,True
nrsr:person:1009,Jozef Habánik,Jozef,Habánik,Klub SMER - sociálna demokracia,,,-0.856795491717341,0.01750517447948865,0.0032684556054649355,0.9905988649044292,True
nrsr:person:1019,Viliam Zahorčák,Viliam,Zahorčák,Klub SMER - sociálna demokracia,,,-0.8582547243887249,0.01630744893156162,0.0016047255029848853,0.9978222003575672,True
nrsr:person:1023,Peter Kmec,Peter,Kmec,Klub HLAS - sociálna demokracia,,,-0.8407663986380968,0.6704144084947204,-0.011992347036360958,0.21604612375661442,True
nrsr:person:1025,Mária Kolíková,Mária,Kolíková,Klub Sloboda a Solidarita,,,1.082240740420638,0.07635529957699629,-0.12509897423308777,0.8816368894061747,True
nrsr:person:1032,Juraj Krúpa,Juraj,Krúpa,Klub Sloboda a Solidarita,,,1.0745719342766948,0.07227442704862601,-0.07259252956135587,0.8755234518424305,True
nrsr:person:1034,Filip Kuffa,Filip,Kuffa,,,,0.0,0.0,0.0,0.0,False
nrsr:person:1037,Vladimír Ledecký,Vladimír,Ledecký,Klub Sloboda a Solidarita,,,1.0764836695114517,0.061306115966090716,-0.0999063638926617,0.8924658931378315,True
nrsr:person:1042,Vladimíra Marcinková,Vladimíra,Marcinková,Klub Sloboda a Solidarita,,,1.0799735472937595,0.05859086179157607,-0.09411497729960326,0.7851597653015924,True
nrsr:person:1046,Roman Mikulec,Roman,Mikulec,Klub SLOVENSKO - ZA ĽUDÍ,,,1.106377518358566,0.02329972585401788,-0.23140818534317167,0.792185118969055,True
nrsr:person:1054,Jozef Pročko,Jozef,Pročko,Klub SLOVENSKO - ZA ĽUDÍ,,,1.1079591945074874,0.012994865078114405,-0.22811081980399373,0.8281278122412739,True
nrsr:person:1058,Anton Stredák,Anton,Stredák,Klub SMER - sociálna demokracia,,,-0.8565179015962062,0.01773100750149614,0.002174426157554367,0.9988001103898442,True
nrsr:person:1065,Michal Šipoš,Michal,Šipoš,Klub SLOVENSKO - ZA ĽUDÍ,,,1.113611476327738,0.02199065213480899,-0.272193731829802,0.8845046255744473,True
nrsr:person:1069,Matúš Eštok,Matúš,Eštok,,,,0.0,0.0,0.0,0.0,False
nrsr:person:1071,Richard Takáč,Richard,Takáč,,,,0.0,0.0,0.0,0.0,False
nrsr:person:1072,Tomáš Taraba,Tomáš,Taraba,,,,0.0,0.0,0.0,0.0,False
nrsr:person:1075,Tomáš Valášek,Tomáš,Valášek,Klub Progresívne Slovensko,,,1.0795479862386146,0.019096203386168645,0.24715931213152595,0.7686912804022031,True
nrsr:person:1081,Ľubica Laššáková,Ľubica,Laššáková,Klub HLAS - sociálna demokracia,,,-0.8553700885459127,0.017342218984094136,0.0030923716617035067,0.9841374593537395,True
nrsr:person:1087,Zdenko Svoboda,Zdenko,Svoboda,Klub HLAS - sociálna demokracia,,,-0.8539180278327307,0.013476176719510631,0.005064767966303635,0.9961303560072475,True
nrsr:person:1088,Peter Pollák,Peter,Pollák,Klub SLOVENSKO - ZA ĽUDÍ,,,1.1016121000894104,0.020151105606938304,-0.2405219065954599,0.8676401771037066,True
nrsr:person:1114,Michal Šimečka,Michal,Šimečka,Klub Progresívne Slovensko,,,1.0792922055660734,0.04276266900766606,0.27300676476917524,0.8134471628610169,True
nrsr:person:1115,Michal Truban,Michal,Truban,Klub Progresívne Slovensko,,,1.0747782745100076,0.05490543379898026,0.26462343034859714,0.8443083236342258,True
nrsr:person:1116,Lucia Plaváková,Lucia,Plaváková,Klub Progresívne Slovensko,,,1.082615710013225,0.058147962522658206,0.30513799466120706,0.7748287157581504,True
nrsr:person:1117,Jaroslav Spišiak,Jaroslav,Spišiak,Klub Progresívne Slovensko,,,1.0861784226141242,0.03381889206085237,0.274398802957305,0.8738316074921109,True
nrsr:person:1118,Tamara Stohlová,Tamara,Stohlová,Klub Progresívne Slovensko,,,1.0895786716107714,0.03656163743658513,0.26691425617939457,0.9243469600796728,True
nrsr:person:1119,Irena Bihariová,Irena,Bihariová,Klub Progresívne Slovensko,,,1.0894145876148005,0.03090152684060447,0.27081198149265506,0.8692780264215694,True
nrsr:person:1120,Michal Sabo,Michal,Sabo,Klub Progresívne Slovensko,,,1.0881490516099066,0.04211618125293457,0.2706321178869563,0.9378637165380785,True
nrsr:person:1121,Zora Jaurová,Zora,Jaurová,Klub Progresívne Slovensko,,,1.0762588233251962,0.0569591186126129,0.2900908792112353,0.6994156537598543,True
nrsr:person:1123,Oskar Dvořák,Oskar,Dvořák,Klub Progresívne Slovensko,,,1.0865875107552674,0.03986488689856443,0.2834773816910283,0.9023949796618713,True
